ecotype,days_after_sowing,mean,std
pgm,18.0,4.2020849475891575,0.4949268800093442
pgm,18.5,4.101678290125156,0.498992991328511
pgm,19.0,4.3661636545135885,0.45554217972178956
pgm,19.5,4.132464980134231,0.3977957829781967
pgm,20.0,4.669697340166179,0.5301494497367195
pgm,20.5,4.425837206420248,0.5593579156790175
pgm,21.0,4.754600362635921,0.5874685008814979
pgm,21.5,4.668878039121526,0.5565494764716938
pgm,22.0,4.983147777951297,0.7407582459033525
pgm,22.5,4.801100739898878,0.6011776831171065
pgm,23.0,5.291800604431333,0.6924290242871232
pgm,23.5,5.124638379829841,0.6812135090914752
pgm,24.0,5.517548775035187,0.7262708818923079
pgm,24.5,5.388487058178082,0.7959956217273717
pgm,25.0,5.651351389418077,0.8599763611012492
pgm,25.5,5.577500384509149,0.8702510132142193
pgm,26.0,5.765060222871291,0.8559210146584888
