file_name,leaf_count,average_leaf_area,projected_leaf_area,diameter,perimeter,compactness,stockiness
./data/AraCropData/Plant_3/IMG_2013-09-29_19-40.png,14,0.8714571428571427,12.1698,5.935604434259412,46.32,0.5933304080737166,0.07127811461690446
./data/AraCropData/Plant_3/IMG_2013-09-30_08-00.png,14,0.9390857142857143,13.1022,6.157312725532138,46.32,0.5886777193691872,0.07673915046538198
./data/AraCropData/Plant_3/IMG_2013-09-30_19-40.png,15,0.94908,14.174999999999999,6.3816142158547935,51.449999999999996,0.5844155844155846,0.06729180432512201
./data/AraCropData/Plant_3/IMG_2013-10-01_08-00.png,15,1.0164600000000001,14.6691,6.662769694353843,53.85,0.5708831719234339,0.0635684933057441
./data/AraCropData/Plant_3/IMG_2013-10-01_19-40.png,16,1.01565,16.0596,7.0141642410197385,59.22,0.5691775250793448,0.057545024847491834
./data/AraCropData/Plant_3/IMG_2013-10-02_08-00.png,14,1.2090857142857143,16.893,7.203811491148279,59.16,0.5761203192142417,0.06065412129640569
./data/AraCropData/Plant_3/IMG_2013-10-02_19-40.png,16,1.118475,17.748,7.356915114366891,62.91,0.5811280721400366,0.05635337275090012
./data/AraCropData/Plant_3/IMG_2013-10-03_08-00.png,16,1.16623125,18.2547,7.472951224248691,62.07,0.5858752166377816,0.05954167849385824
./data/AraCropData/Plant_3/IMG_2013-10-03_19-40.png,16,1.18681875,18.717299999999998,7.520492005181576,63.72,0.5978984288527605,0.05792973355952324
./data/AraCropData/Plant_3/IMG_2013-10-04_08-00.png,17,1.149141176470588,19.0602,7.552615441024387,66.63,0.6026835896925112,0.0539507753991865
./data/AraCropData/Plant_3/IMG_2013-10-04_19-40.png,17,1.1620058823529413,19.2807,7.5147455046727965,65.73,0.6076154009785151,0.05607966319862874
./data/AraCropData/Plant_3/IMG_2013-10-05_08-00.png,19,1.0701473684210523,19.3788,7.542181382067127,67.35,0.6089883191447235,0.05368606149143739
./data/AraCropData/Plant_3/IMG_2013-10-05_19-40.png,18,1.11145,19.4895,7.520492005181576,66.14999999999999,0.6130306161446024,0.05596942748215978
./data/AraCropData/Plant_3/IMG_2013-10-06_08-00.png,17,1.1667705882352941,19.6173,7.54116701843952,63.239999999999995,0.6150134729060563,0.06164038961568357
