file_name,leaf_count,average_leaf_area,projected_leaf_area,diameter,perimeter,compactness,stockiness,plant_id,ecotype,days_after_sowing
./data/AraCropData/Plant_2/IMG_2013-10-02_19-40.png,9,0.4386,3.879,3.914511463771692,22.83,0.4711154834125813,0.0935228688786765,2,pgm,19.0
./data/AraCropData/Plant_2/IMG_2013-10-03_08-00.png,10,0.38682,3.7764,3.6278919498794338,22.32,0.4881908086096566,0.0952575642737799,2,pgm,19.5
./data/AraCropData/Plant_2/IMG_2013-10-03_19-40.png,10,0.46656,4.644,4.378869717175883,25.77,0.4909376337947765,0.0878765984895848,2,pgm,20.0
./data/AraCropData/Plant_2/IMG_2013-10-04_08-00.png,10,0.44883,4.4523,4.080441152620633,25.5,0.4968363965049714,0.0860426787947886,2,pgm,20.5
./data/AraCropData/Plant_2/IMG_2013-10-04_19-40.png,10,0.48303,4.8213,4.656189429136233,27.27,0.4815280898876405,0.0814711307425949,2,pgm,21.0
./data/AraCropData/Plant_2/IMG_2013-10-05_08-00.png,11,0.4292181818181818,4.6872,4.572318886516993,26.76,0.4969702752993939,0.0822528833271111,2,pgm,21.5
./data/AraCropData/Plant_2/IMG_2013-10-05_19-40.png,11,0.518890909090909,5.6574,4.862962060308512,29.25,0.4846942709538128,0.0830950224135297,2,pgm,22.0
./data/AraCropData/Plant_2/IMG_2013-10-06_08-00.png,11,0.5016272727272727,5.4981,4.71601526715086,28.62,0.476539646632084,0.0843496412359745,2,pgm,22.5
./data/AraCropData/Plant_2/IMG_2013-10-06_19-40.png,10,0.64638,6.4422,5.239704190123713,30.99,0.4643529030165423,0.0842948253215832,2,pgm,23.0
./data/AraCropData/Plant_2/IMG_2013-10-07_08-00.png,11,0.5838545454545454,6.381,5.116737241641395,30.3,0.480612798264642,0.0873400329926542,2,pgm,23.5
./data/AraCropData/Plant_2/IMG_2013-10-07_19-40.png,14,0.5538857142857143,7.668,5.573383173620848,36.06,0.4705232638409499,0.0741038075990516,2,pgm,24.0
./data/AraCropData/Plant_2/IMG_2013-10-08_08-00.png,14,0.5387785714285714,7.4655,5.104321698325841,36.42,0.4890919811320753,0.0707275934024175,2,pgm,24.5
./data/AraCropData/Plant_2/IMG_2013-10-08_19-40.png,15,0.61008,8.8578,5.856227454599078,43.44,0.4789294403892943,0.0589869717358878,2,pgm,25.0
./data/AraCropData/Plant_2/IMG_2013-10-09_08-00.png,13,0.6475153846153846,8.3511,5.373015912874258,38.49,0.4907187053783912,0.0708366029604953,2,pgm,25.5
./data/AraCropData/Plant_2/IMG_2013-10-09_19-40.png,14,0.7279071428571429,10.1223,5.974822173085991,46.14,0.4884054194893173,0.0597494467422173,2,pgm,26.0
./data/AraCropData/Plant_3/IMG_2013-09-14_08-00.png,5,0.0982799999999999,0.4878,1.204865137681392,4.53,0.71645736946464,0.2987137789124455,3,ein2,0.5
./data/AraCropData/Plant_3/IMG_2013-09-14_19-40.png,5,0.1078199999999999,0.5373,1.2535549449465706,5.01,0.7031802120141339,0.2689993637911874,3,ein2,1.0
./data/AraCropData/Plant_3/IMG_2013-09-15_08-00.png,5,0.11394,0.5697,1.2369316876852985,5.13,0.6677215189873417,0.2720328510956997,3,ein2,1.5
./data/AraCropData/Plant_3/IMG_2013-09-15_19-40.png,5,0.13014,0.6471,1.430279692927226,5.85,0.5641428010984699,0.2376126356797961,3,ein2,2.0
./data/AraCropData/Plant_3/IMG_2013-09-16_08-00.png,6,0.12405,0.7389,1.5740711546813886,6.72,0.5881088825214899,0.2056160370374059,3,ein2,2.5
./data/AraCropData/Plant_3/IMG_2013-09-16_19-40.png,6,0.1449,0.8694,1.7824140933015538,7.14,0.5791366906474817,0.2143053812137377,3,ein2,3.0
./data/AraCropData/Plant_3/IMG_2013-09-17_08-00.png,7,0.1418142857142857,0.9891,1.9944924166313596,7.979999999999999,0.5820974576271184,0.1951840311094569,3,ein2,3.5
./data/AraCropData/Plant_3/IMG_2013-09-17_19-40.png,8,0.1461375,1.1061,2.184032966784156,9.24,0.5605473204104902,0.1628022167001963,3,ein2,4.0
./data/AraCropData/Plant_3/IMG_2013-09-18_08-00.png,6,0.1916999999999999,1.1502,2.171013588165675,9.3,0.5738661876964526,0.1671157299183249,3,ein2,4.5
./data/AraCropData/Plant_3/IMG_2013-09-18_19-40.png,8,0.1612125,1.2753,2.3534230388946225,10.23,0.5900478867374556,0.1531337635602286,3,ein2,5.0
./data/AraCropData/Plant_3/IMG_2013-09-19_08-00.png,9,0.1658,1.485,2.430740627874558,11.67,0.6400310318076027,0.137023357720955,3,ein2,5.5
./data/AraCropData/Plant_3/IMG_2013-09-19_19-40.png,8,0.2045249999999999,1.6344,2.539389690457138,12.3,0.6103175936817343,0.1357556754055696,3,ein2,6.0
./data/AraCropData/Plant_3/IMG_2013-09-20_08-00.png,8,0.2187,1.7316,2.4829418035870274,12.51,0.6247767494723171,0.1390409805222127,3,ein2,6.5
./data/AraCropData/Plant_3/IMG_2013-09-20_19-40.png,7,0.2402999999999999,1.6821,2.300825938657681,11.79,0.5941821649976156,0.1520666801224824,3,ein2,7.0
./data/AraCropData/Plant_3/IMG_2013-09-21_08-00.png,8,0.2145375,1.6965,2.238972978845435,12.09,0.5761002444987775,0.1458515760091315,3,ein2,7.5
./data/AraCropData/Plant_3/IMG_2013-09-21_19-40.png,7,0.3270857142857143,2.2842,2.8373403038761493,13.92,0.5712356515867657,0.1481376738037101,3,ein2,8.0
./data/AraCropData/Plant_3/IMG_2013-09-22_08-00.png,7,0.3432857142857143,2.3976,2.6666270830395464,13.89,0.5795714130316545,0.1561644235717517,3,ein2,8.5
./data/AraCropData/Plant_3/IMG_2013-09-22_19-40.png,7,0.3906,2.7324,2.988728826775691,15.21,0.5571664525601028,0.1484211227633426,3,ein2,9.0
./data/AraCropData/Plant_3/IMG_2013-09-23_08-00.png,8,0.35865,2.8188,2.839242856819402,16.05,0.5651899305242262,0.1375067613387122,3,ein2,9.5
./data/AraCropData/Plant_3/IMG_2013-09-23_19-40.png,9,0.3747999999999999,3.3588,3.0746707140765497,17.64,0.5885507017820534,0.1356428314961024,3,ein2,10.0
./data/AraCropData/Plant_3/IMG_2013-09-24_08-00.png,11,0.3331636363636364,3.5946,3.24499614791759,20.25,0.5845590925722649,0.1101565634759956,3,ein2,10.5
./data/AraCropData/Plant_3/IMG_2013-09-24_19-40.png,9,0.4933,4.4397,3.4358841656842856,21.66,0.6057591944495611,0.1189177228547851,3,ein2,11.0
./data/AraCropData/Plant_3/IMG_2013-09-25_08-00.png,10,0.49095,4.8789,3.757672151745014,23.01,0.6155330986715113,0.1157973293745779,3,ein2,11.5
./data/AraCropData/Plant_3/IMG_2013-09-25_19-40.png,11,0.4843636363636364,5.3172,3.876041795440292,23.97,0.5776865160848733,0.1162938616788413,3,ein2,12.0
./data/AraCropData/Plant_3/IMG_2013-09-26_08-00.png,12,0.5087999999999999,6.0858,4.265172915603774,26.91,0.5689285263556435,0.1056088088677814,3,ein2,12.5
./data/AraCropData/Plant_3/IMG_2013-09-26_19-40.png,12,0.567225,6.7851,4.3833890997720015,31.53,0.6012201443438734,0.0857665963199868,3,ein2,13.0
./data/AraCropData/Plant_3/IMG_2013-09-27_08-00.png,13,0.5877,7.607699999999999,4.976836344506417,32.94,0.5738044326782745,0.088108143970307,3,ein2,13.5
./data/AraCropData/Plant_3/IMG_2013-09-27_19-40.png,12,0.65265,7.7886,4.666615475909709,32.67,0.6444022487806695,0.0917003504421156,3,ein2,14.0
./data/AraCropData/Plant_3/IMG_2013-09-28_08-00.png,13,0.725053846153846,9.3429,5.341095393269062,39.48,0.6309295894490534,0.0753246767327437,3,ein2,14.5
./data/AraCropData/Plant_3/IMG_2013-09-28_19-40.png,14,0.7268785714285715,9.8667,5.609358252064134,39.09,0.5858650634602539,0.0811428853570805,3,ein2,15.0
./data/AraCropData/Plant_3/IMG_2013-09-29_08-00.png,13,0.8625461538461539,11.1933,5.768509339508778,42.72,0.5943750149346458,0.0770735778166745,3,ein2,15.5
./data/AraCropData/Plant_3/IMG_2013-09-29_19-40.png,14,0.8714571428571427,12.1698,5.935604434259412,46.32,0.5933304080737166,0.0712781146169044,3,ein2,16.0
./data/AraCropData/Plant_3/IMG_2013-09-30_08-00.png,14,0.9390857142857144,13.1022,6.157312725532138,46.32,0.5886777193691872,0.0767391504653819,3,ein2,16.5
./data/AraCropData/Plant_3/IMG_2013-09-30_19-40.png,15,0.94908,14.175,6.3816142158547935,51.45,0.5844155844155846,0.067291804325122,3,ein2,17.0
./data/AraCropData/Plant_3/IMG_2013-10-01_08-00.png,15,1.01646,14.6691,6.662769694353843,53.85,0.5708831719234339,0.0635684933057441,3,ein2,17.5
./data/AraCropData/Plant_3/IMG_2013-10-01_19-40.png,16,1.01565,16.0596,7.0141642410197385,59.22,0.5691775250793448,0.0575450248474918,3,ein2,18.0
./data/AraCropData/Plant_3/IMG_2013-10-02_08-00.png,14,1.2090857142857143,16.893,7.203811491148279,59.16,0.5761203192142417,0.0606541212964056,3,ein2,18.5
./data/AraCropData/Plant_3/IMG_2013-10-02_19-40.png,16,1.118475,17.748,7.356915114366891,62.91,0.5811280721400366,0.0563533727509001,3,ein2,19.0
./data/AraCropData/Plant_3/IMG_2013-10-03_08-00.png,16,1.16623125,18.2547,7.472951224248691,62.07,0.5858752166377816,0.0595416784938582,3,ein2,19.5
./data/AraCropData/Plant_3/IMG_2013-10-03_19-40.png,16,1.18681875,18.7173,7.520492005181576,63.72,0.5978984288527605,0.0579297335595232,3,ein2,20.0
./data/AraCropData/Plant_3/IMG_2013-10-04_08-00.png,17,1.149141176470588,19.0602,7.552615441024387,66.63,0.6026835896925112,0.0539507753991865,3,ein2,20.5
./data/AraCropData/Plant_3/IMG_2013-10-04_19-40.png,17,1.162005882352941,19.2807,7.5147455046727965,65.73,0.6076154009785151,0.0560796631986287,3,ein2,21.0
./data/AraCropData/Plant_3/IMG_2013-10-05_08-00.png,19,1.0701473684210523,19.3788,7.542181382067127,67.35,0.6089883191447235,0.0536860614914373,3,ein2,21.5
./data/AraCropData/Plant_3/IMG_2013-10-05_19-40.png,18,1.11145,19.4895,7.520492005181576,66.14999999999999,0.6130306161446024,0.0559694274821597,3,ein2,22.0
./data/AraCropData/Plant_3/IMG_2013-10-06_08-00.png,17,1.166770588235294,19.6173,7.54116701843952,63.24,0.6150134729060563,0.0616403896156835,3,ein2,22.5
./data/AraCropData/Plant_3/IMG_2013-10-06_19-40.png,18,1.09935,19.4949,7.486127169638517,62.88,0.6168325431065169,0.0619592011587033,3,ein2,23.0
./data/AraCropData/Plant_3/IMG_2013-10-07_08-00.png,18,1.1134,19.5606,7.532927717693831,63.39,0.6149710680078663,0.0611716975575852,3,ein2,23.5
./data/AraCropData/Plant_3/IMG_2013-10-07_19-40.png,18,1.11545,19.2321,7.512289930507208,64.41,0.6091071046818214,0.0582545664194601,3,ein2,24.0
./data/AraCropData/Plant_3/IMG_2013-10-08_08-00.png,19,1.0495894736842104,19.6182,7.54116701843952,65.73,0.6168256034409577,0.0570613125334317,3,ein2,24.5
./data/AraCropData/Plant_3/IMG_2013-10-08_19-40.png,20,0.98676,19.3896,7.520492005181576,64.67999999999999,0.6107354963076355,0.0582423233853477,3,ein2,25.0
./data/AraCropData/Plant_3/IMG_2013-10-09_08-00.png,20,0.993285,19.3455,7.532927717693831,65.25,0.6113568167920477,0.0570990379401559,3,ein2,25.5
./data/AraCropData/Plant_3/IMG_2013-10-09_19-40.png,18,1.06005,18.9207,7.479692507048668,61.62,0.6031991966143032,0.0626186464546042,3,ein2,26.0
./data/AraCropData/Plant_4/IMG_2013-09-14_08-00.png,2,0.0463499999999999,0.0675,0.4167733196834941,1.17,0.9146341463414632,0.6196435214181053,4,ctr,0.5
./data/AraCropData/Plant_4/IMG_2013-09-14_19-40.png,2,0.05355,0.0567,0.4837354648979129,1.11,0.7199999999999996,0.5782917083306268,4,ctr,1.0
